Jerusalem Garden,Pistachio Mamoul,Sweet pastry stuffed with walnuts. Contains tree nuts.
Jerusalem Garden,Date Mamoul,Sweet pastry stuffed with walnuts. Contains tree nuts.
Jerusalem Garden,Rice Pudding,"Homemade with organic milk, rice, sugar, and cinnamon. Gluten-free."
Jerusalem Garden,Fountain Soda,Choice of flavor.
Jerusalem Garden,Natalie's Orange Juice,None
Jerusalem Garden,San Pelligrino,Flavored sparkling water. Assorted flavors.
Jerusalem Garden,Perrier,Sparkling water.
Jerusalem Garden,Topo Chico,None
Jerusalem Garden,Mexicoke,None
Jerusalem Garden,Nikki's Ginger Tea,None
Jerusalem Garden,Fresh Squeezed Lemonade,Flavored with mint.
Jerusalem Garden,Iced Tea,Unsweetened black tea.
Jerusalem Garden,Arnold Palmer,Unsweetened black tea with fresh squeezed lemonade.
Jerusalem Garden,Coffee,Roos roast lobster butter.
Jerusalem Garden,16 oz. Bottled Roos Roast Cold Brew Coffee,Extra strength cold brew.
Jerusalem Garden,Turkish Coffee,Lightly sweetened.
Jerusalem Garden,Hot Tea,By tea forte. Flavors vary.
Jerusalem Garden,Canned Soda,Choice of flavor.
Jerusalem Garden,2-Liter Soda,Choice of flavor.
Baba Dari Mediterranean Grill,Greek Salad,"Romaine lettuce, Kalamata olives, pepperoncini, tomatoes, cucumbers, red onions, beets, feta cheese and Babas dressing."
Baba Dari Mediterranean Grill,Fattoush Salad,"Romaine lettuce, parsley, red onions, cucumber, tomatoes and Babas dressing mixed with fried pita."
Baba Dari Mediterranean Grill,Falafel Wrap,"Chickpea patties with hummus, lettuce, tomatoes and pickle with Baba dressing."
Baba Dari Mediterranean Grill,Falafel Wrap Combo,"Chickpea patties with hummus, lettuce, tomatoes and pickle with Baba dressing. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Falafel with Tabouli Wrap,"Falafel patties, tabouli, hummus and pickle with Baba dressing."
Baba Dari Mediterranean Grill,Falafel with Tabouli Wrap Combo,"Falafel patties, tabouli, hummus and pickle with Baba dressing. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Mujaddara Rice Wrap,"Lentils cooked with rice and rolled with lettuce, tomatoes, pickle and Baba dressing."
Baba Dari Mediterranean Grill,Mujaddara Rice Wrap Combo,"Lentils cooked with rice and rolled with lettuce, tomatoes, pickle and Baba dressing. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Hummus and Tabouli Wrap,"Hummus, tabouli and pickle."
Baba Dari Mediterranean Grill,Hummus and Tabouli Wrap Combo,"Hummus, tabouli and pickle. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Tabouli and Baba Ganoush Wrap,"Tabouli, baba ganoush and pickle."
Baba Dari Mediterranean Grill,Tabouli and Baba Ganoush Wrap Combo,"Tabouli, baba ganoush and pickle. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Chicken Shawarma Wrap,"Chicken marinated and roll-broiled, with pickle and garlic sauce."
Baba Dari Mediterranean Grill,Chicken Shawarma Wrap Combo,"Chicken marinated and roll-broiled, with pickle and garlic sauce. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Mediterranean Chicken Shawarma Wrap,"Layers of chicken marinated and roll-broiled with feta cheese, banana peppers, pickle and garlic sauce."
Baba Dari Mediterranean Grill,Mediterranean Chicken Shawarma Wrap Combo,"Layers of chicken marinated and roll-broiled with feta cheese, banana peppers, pickle and garlic sauce. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Chicken Kabob Wrap,"Chicken, lettuce and pickle with garlic sauce and Baba dressing."
Baba Dari Mediterranean Grill,Chicken Kabob Wrap Combo,"Chicken, lettuce and pickle with garlic sauce and Baba dressing. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Chicken Kabob and Tabouli Wrap,"Chicken, tabouli and pickle with garlic sauce."
Baba Dari Mediterranean Grill,Chicken Kabob and Tabouli Wrap Combo,"Chicken, tabouli and pickle with garlic sauce. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Beef Kabob Wrap,"Cubes of broiled beef, tomatoes, onions, parsley and pickle with tahini sauce."
Baba Dari Mediterranean Grill,Beef Kabob Wrap Combo,"Cubes of broiled beef, tomatoes, onions, parsley and pickle with tahini sauce. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Gyro Wrap,"Choice of halal beef or chicken roll-broiled with tomatoes, onions, pickle and tzatziki sauce, on Greek pita bread."
Baba Dari Mediterranean Grill,Gyro Wrap Combo,"Choice of halal beef or chicken roll-broiled with tomatoes, onions, pickle and tzatziki sauce, on Greek pita bread. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Beef Shawarma Wrap,"Layers of beef marinated and roll-broiled, with tomatoes, onions, parsley, pickle and tahini sauce."
Baba Dari Mediterranean Grill,Beef Shawarma Wrap Combo,"Layers of beef marinated and roll-broiled, with tomatoes, onions, parsley, pickle and tahini sauce. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Beef Kafta Wrap,"Beef, tomato, onions, parsley and pickle with tahini sauce."
Baba Dari Mediterranean Grill,Beef Kafta Wrap Combo,"Beef, tomato, onions, parsley and pickle with tahini sauce. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Veggie Grape Leaves Warp,"Grape leaves,lettuce,tomatoes,pickles, and hummus"
Baba Dari Mediterranean Grill,BBQ Chicken Shawarma Wrap,"Chicken marinated and roll-broiled, with lettuce tomatoes, pickle,BBQ sauce and garlic sauce."
Baba Dari Mediterranean Grill,Buffalo Chicken Shawarma wrap,"Chicken marinated and roll-broiled with lettuce, tomatoes, pickle, buffalo sauce and garlic sauce."
Baba Dari Mediterranean Grill,Falafel Bowl,"Chickpea patties, baba rice, tomatoes, onions and parsley with a pickle garnish."
Baba Dari Mediterranean Grill,Falafel Bowl Combo,"Chickpea patties, baba rice, tomatoes, onions and parsley with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Veggie Bowl,"Baba rice, falafel, tabouli, hummus and baba ganoush with a pickle garnish."
Baba Dari Mediterranean Grill,Veggie Bowl Combo,"Baba rice, falafel, tabouli, hummus and baba ganoush with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Mujaddara Rice Bowl,"Whole lentils, rice, caramelized onion and tzatziki sauce with a pickle garnish."
Baba Dari Mediterranean Grill,Mujaddara Rice Bowl Combo,"Whole lentils, rice, caramelized onion and tzatziki sauce with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Gyro Bowl,"Beef, Baba rice, tomatoes, onions and tzatziki sauce with a pickle garnish."
Baba Dari Mediterranean Grill,Gyro Bowl Combo,"Beef, Baba rice, tomatoes, onions and tzatziki sauce with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Chicken Shawarma Bowl,"Chicken marinated and roll-broiled, Baba rice, tomatoes, onions, parsley and choice of hummus or garlic sauce, with a pickle garnish."
Baba Dari Mediterranean Grill,Chicken Shawarma Bowl Combo,"Chicken marinated and roll-broiled, Baba rice, tomatoes, onions, parsley and choice of hummus or garlic sauce, with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Beef Shawarma Bowl,"Beef marinated and roll-broiled with Baba rice, tomatoes, onions, parsley and choice of hummus or garlic sauce with a pickle garnish."
Baba Dari Mediterranean Grill,Beef Shawarma Bowl Combo,"Beef marinated and roll-broiled with Baba rice, tomatoes, onions, parsley and choice of hummus or garlic sauce with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Mixed Shawarma Bowl,"Beef and chicken marinated and roll-broiled, Baba rice, tomatoes, onions, parsley and tahini sauce with a pickle garnish."
Baba Dari Mediterranean Grill,Mixed Shawarma Bowl Combo,"Beef and chicken marinated and roll-broiled, Baba rice, tomatoes, onions, parsley and tahini sauce with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Chicken Kabob Bowl,"Marinated chicken, Baba rice, garlic sauce, tomatoes, onions and parsley with a pickle garnish."
Baba Dari Mediterranean Grill,Chicken Kabob Bowl Combo,"Marinated chicken, Baba rice, garlic sauce, tomatoes, onions and parsley with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Beef Kabob Bowl,"Marinated beef, Baba rice, tahini sauce, tomatoes, onions and parsley with a pickle garnish."
Baba Dari Mediterranean Grill,Beef Kabob Bowl Combo,"Marinated beef, Baba rice, tahini sauce, tomatoes, onions and parsley with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Mixed Kabob Bowl,"Cubes of marinated beef, chicken, Baba rice, tomatoes, onions, parsley and choice of hummus or garlic sauce with a pickle garnish."
Baba Dari Mediterranean Grill,Mixed Kabob Bowl Combo,"Cubes of marinated beef, chicken, Baba rice, tomatoes, onions, parsley and choice of hummus or garlic sauce with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Beef Kafta Bowl,"Beef Baba rice, tahini sauce, tomatoes, onions and parsley with a pickle garnish."
Baba Dari Mediterranean Grill,Beef Kafta Bowl Combo,"Beef Baba rice, tahini sauce, tomatoes, onions and parsley with a pickle garnish. Como served with fountain drink, smoothies along with choice of side salad, fries or hummus."
Baba Dari Mediterranean Grill,Salad Bowl,None
Baba Dari Mediterranean Grill,Hummus Bowl,None
Baba Dari Mediterranean Grill,Pita Wrap,None
Baba Dari Mediterranean Grill,Thick Pita,Open faced.
Baba Dari Mediterranean Grill,Rice Bowl,None
Baba Dari Mediterranean Grill,Lentil Soup,Served with pita.
Baba Dari Mediterranean Grill,French Fries,None
Baba Dari Mediterranean Grill,Baba Rice,None
Baba Dari Mediterranean Grill,Mujaddara Rice,None
Baba Dari Mediterranean Grill,Side Salad,None
Baba Dari Mediterranean Grill,Pita,None
Baba Dari Mediterranean Grill,Spinach Pie,None
Baba Dari Mediterranean Grill,Meat Pie,None
Baba Dari Mediterranean Grill,Falafel Plate,Served with pita and tahini.
Baba Dari Mediterranean Grill,Veggie Grape Leaves,None
Baba Dari Mediterranean Grill,Hummus,Served with pita.
Baba Dari Mediterranean Grill,Garlic Sauce,Served with pita.
Baba Dari Mediterranean Grill,Baba Ganoush,Served with pita.
Baba Dari Mediterranean Grill,Tabbouli,Served with pita.
Baba Dari Mediterranean Grill,Wings,Breaded Chicken Wings
Baba Dari Mediterranean Grill,Baklava,None
Baba Dari Mediterranean Grill,Rice Pudding,None
Baba Dari Mediterranean Grill,Oreo Cheesecake,None
Baba Dari Mediterranean Grill,New York Cheesecake,None
Baba Dari Mediterranean Grill,Fountain Drinks,None
Baba Dari Mediterranean Grill,Bottled Water,None
Baba Dari Mediterranean Grill,Juice,None
Baba Dari Mediterranean Grill,Freshly Squeezed Lemonade,None
Baba Dari Mediterranean Grill,Smoothie,None
Mr Spots,The Parkwood (spot's Favorite),"roast beef, turkey and ham with american cheese and mayo"
Mr Spots,Ham,None
Mr Spots,Turkey,None
Mr Spots,Tuna,None
Mr Spots,Tossed Salad,None
Mr Spots,Grilled Chicken Salad,None
Mr Spots,Macaroni Salad,None
Mr Spots,Potato Salad,None
Mr Spots,Sack Of Fries,None
Mr Spots,Cheese Fries,None
Mr Spots,Chili Fries,None
Mr Spots,Chili Cheese Fries,None
Mr Spots,Sack Of Onion Rings,None
Mr Spots,Mozzarella Sticks (5),with ranch or pizza sauce
Mr Spots,Chips,None
Mr Spots,Pickle,None
Mr Spots,Lg. Choc. Chip Cookies,None
Mr Spots,Large Brownies,None
Mr Spots,Shakes/malts,"chocolate, vanilla, strawberry"
Pizza Bob's,$1.00 off Any Whole Sub,Served on Monday and Tuesday. Only Full Size Subs.
Pizza Bob's,$1.00 off Your Delight Sub,Served on Monday and Tuesday
Pizza Bob's,$1.00 off Chipati,Served on Wednesday and Thursday.
Pizza Bob's,$1.00 off Chipopeye,Served on Wednesday and Thursday.
Pizza Bob's,$1.00 off Calzone,Served on Friday.
Pizza Bob's,Chipati and Small Shake,Served on Sunday.
Pizza Bob's,Chipopeye and Small Shake,Served on Sunday.
Pizza Bob's,Everyday Special 2 Large 14'' One Topping Pizzas,2 Delicious One Topping Pizzas for only $17.99Each pizza comes with:Your choice of crustSignature pizza saucePremium mozzarellaChoose one free toppings (additional toppings for $1.50 each)
Pizza Bob's,Saturday Special Extra Large 16'' One Topping Pizza,Our pizza comes with:Your choice of crustSignature pizza saucePremium mozzarellaChoose one free toppings (additional toppings for $2.00 each)
Pizza Bob's,The Original Chipati and Small Shake,Served on Sunday.
Pizza Bob's,The Chipopeye and Small Shake,Served on Sunday.
Pizza Bob's,$1.00 off The Original Chipati,Served on Wednesday and Thursday.
Pizza Bob's,$1.00 off The Chipopeye,Served on Wednesday and Thursday.
Pizza Bob's,The Original Chipati,"Lettuce, tomatoes, green peppers, sweet red peppers, mushrooms, cheese and secret Chipati sauce in baked-to-order bread."
Pizza Bob's,The Chipopeye,"Spinach, cheese, mushrooms, tomatoes, onions and oil and vinegar dressing in baked-to-order bread."
Pizza Bob's,The Original Chipati Salad,"Lettuce, tomatoes, green peppers, sweet red peppers, mushrooms, cheese and secret Chipati sauce."
Pizza Bob's,The Chipopeye Salad,"Spinach, cheese, mushrooms, tomatoes, onions and oil and vinegar dressing."
Pizza Bob's,Taco Salad,"Choice of veggie, spicy beef, or spicy chicken, lettuce, tomatoes, cheddar jack cheese, green peppers, onions, black olives on a bed of nacho chips served with Chipati sauce, salsa, sour cream and a scoop of refried beans."
Pizza Bob's,Bob's Chef Salad,"Lettuce, tomatoes, cheese, ham, turkey, broccoli, cucumbers, ranch dressing and croutons."
Pizza Bob's,Small Side Salad,"Lettuce, tomatoes, cheese, broccoli, cucumbers, ranch dressing and croutons."
Pizza Bob's,Everyday Special 2 Large One Topping Pizzas,2 Delicious One Topping Pizzas for only $17.99Each pizza comes with:Your choice of crustSignature pizza saucePremium mozzarellaChoose one free toppings (additional toppings for $1.50 each)
Pizza Bob's,*Saturday Special* Extra Large 16'' One Topping Pizza,Our pizza comes with:Your choice of crustSignature pizza saucePremium mozzarellaChoose one free toppings (additional toppings for $2.00 each)
Pizza Bob's,Small 10'' One Topping Pizza,Our pizza comes with:Your choice of crustSignature pizza saucePremium mozzarellaChoose one free toppings (additional toppings for $1.00 each)
Pizza Bob's,Large 14'' One Topping Pizza,Our pizza comes with:Your choice of crustSignature pizza saucePremium mozzarellaChoose one free toppings (additional toppings for $1.50 each)
Pizza Bob's,Extra Large 16'' One Topping Pizza,Our pizza comes with:Your choice of crustSignature pizza saucePremium mozzarellaChoose one free toppings (additional toppings for $2.00 each)
Pizza Bob's,$1.00 off Calzone,"*Friday Special* Oven Baked Calzone stuffed with Pizza sauce, Premium mozzarella cheese, and your choice of any 3 toppings."
Pizza Bob's,Calzone,"Oven Baked Calzone stuffed with Pizza sauce, Premium mozzarella cheese, and your choice of any 3 toppings."
Pizza Bob's,Cheesy Breadstix,Pizza dough topped with cheese and garlic seasoning with a side of pizza sauce.
Pizza Bob's,Cheese Sub,"Provolone and Swiss cheese with lettuce, tomatoes and sub sauce."
Pizza Bob's,Sister Hazel Sub,"Provolone cheese, mushrooms, onions and green peppers with lettuce, tomatoes and sub sauce."
Pizza Bob's,LS Delight Sub,"Swiss cheese, black olives, mushrooms, sweet red peppers, lettuce and tomatoes with pizza sauce and sub sauce."
Pizza Bob's,Tiger lily,"egg salad, provolone, lettuce and sub sauce"
Pizza Bob's,Favorite Sub,"Ham, cooked salami, thuringer and Swiss cheese with lettuce, tomatoes and sub sauce."
Pizza Bob's,Ham and Cheese Sub,"Ham and Swiss cheese with lettuce, tomatoes and sub sauce."
Pizza Bob's,Turkey Sub,"Made with lettuce, tomatoes and sub sauce."
Pizza Bob's,Meatball Sub,Made with provolone cheese.
Pizza Bob's,Pizza Sub,"Pizza sauce, provolone cheese and 2 toppings."
Pizza Bob's,"$1.00 off Whole ""Your Delight"" Sub",Served on Monday and Tuesday
Pizza Bob's,Super Sub,"Ham, 3 salamis, mortadella, provolone cheese with spices, onions, lettuce, tomatoes, hot sauce and oil and vinegar dressing."
Pizza Bob's,Torpedo Sub,"Ham, cooked salami, mortadella, capacolla and provolone cheese with lettuce, tomatoes and hot sauce."
Pizza Bob's,Tuna Salad Sub,Made with lettuce.
Pizza Bob's,Chuck's Delight Sub,Tuna salad with melted provolone cheese and lettuce.
Pizza Bob's,Your Delight Sub,"Choice of any 3 meats, 2 cheeses and comes with lettuce, tomatoes, onions and your choice of sauce."
Pizza Bob's,Winner Sub,"Ham, Genoa salami, capacolla and provolone cheese with lettuce, tomatoes and hot sauce."
Pizza Bob's,Roast Beef Sub,"Made with provolone cheese, lettuce, tomatoes and sub sauce."
Pizza Bob's,Milkshake,None
Pizza Bob's,Malt,None
Pizza Bob's,Coke,None
Pizza Bob's,Diet Coke,None
Pizza Bob's,Root Beer,None
Pizza Bob's,Dr. Pepper,None
Pizza Bob's,Sprite Zero,None
Pizza Bob's,Powerade (Blue),None
Pizza Bob's,Unsweetened Ice Tea,None
Pizza Bob's,Dasani Bottled Water,None
Pizza Bob's,Nacho Cheese Doritos,None
Pizza Bob's,Lays,None
Pizza Bob's,Fritos,None
Pizza Bob's,Bottled Chipati Sauce,12 oz bottle
Moon Cafe,10 Pieces Fried Dumplings,Filled dough.
Moon Cafe,5 Pieces Chicken Tenders,Breaded or battered crispy chicken.
Moon Cafe,6 Pieces Chicken Wings,Cooked wing of a chicken coated in sauce or seasoning.
Moon Cafe,Classic Bibimbap,Steamed rice topped with a variety of seasoned vegetables and fried egg.
Moon Cafe,Bulgogi,"Thinly-sliced marinated beef stir-fried with vegetables (carrots, mushrooms, onions, green peppers). Served with steamed rice."
Moon Cafe,Japchae,"Sweet potato noodles stir-fried with vegetables (carrots, mushrooms, onions, green peppers) and soy sauce. Served with steamed rice."
Moon Cafe,Galbi,Tender and flavorful marinated beef short ribs. Served with steamed rice and coleslaw.
Moon Cafe,Chicken Teriyaki,"Chicken stir-fried with vegetables (carrots, mushrooms, onions, green peppers) and Japanese teriyaki sauce. Served with steamed rice."
Moon Cafe,Tofu Teriyaki,"Tofu stir-fried with vegetables (carrots, mushrooms, onions, green peppers, green beans, corn) and Japanese teriyaki sauce. Served with steamed rice."
Moon Cafe,Shrimp Teriyaki,"Shrimp stir-fried with vegetables (carrots, mushrooms, onions, green peppers, green beans, corn) and Japanese teriyaki sauce. Served with steamed rice."
Moon Cafe,Spicy Tofu,"Tofu stir-fried with vegetables (carrots, mushrooms, onions, green peppers, green beans, corn) and Korean special sauce. Served with steamed rice."
Moon Cafe,Spicy Chicken,"Chicken stir-fried with vegetables (carrots, mushrooms, onions, green peppers, green beans, corn) and Korean special sauce. Served with steamed rice."
Moon Cafe,Spicy Pork,"Marinated pork loin stir-fried with vegetables (carrots, mushrooms, onions, green peppers) and Korean special sauce. Served with steamed rice."
Moon Cafe,Kimchi Fried Rice,"Rice stir-fried with kimchi, spam, butter, vegetable oil, green onion and soy sauce with egg."
Moon Cafe,Dukbokki,"Rice cakes, fishcakes, japchae noodles, and egg with Korean dukbokki sauce"
Moon Cafe,Dukbokki Udon,"Noodles with dumplings, fishcakes, egg and Korean dukbokki sauce."
Moon Cafe,Beef Curry Udon,"Noodles with beef, dumplings, egg and Japanese curry sauce."
Moon Cafe,Spicy Beef,"Marinated beef stir-fried with vegetables (carrots, mushrooms, onions, green peppers, green beans, corn) and Korean special sauce. Served with steamed rice."
Moon Cafe,Chicken Curry Udon,"Noodles with chicken, dumplings, egg and Japanese curry sauce."
Moon Cafe,Pork Curry Udon,"Noodles with pork, dumplings, egg and Japanese curry sauce."
Moon Cafe,Tofu Curry Udon,"Noodles with tofu, dumplings, egg and Japanese curry sauce."
Ray's Red Hots,Chicago Dog,"The REAL DEAL! Our 100% Angus Beef Chicago Red Hot with natural casing on a steamed Poppy Seed Bun topped with Yellow Mustard, Dill Pickle, Sweet Relish, Diced Onion, Roma Tomato, Spicy Sport Peppers &amp; Celery Salt. The best Chicago Dog in the country! Vegetarians &amp; Vegans - try it with our locally sourced, organic Tofu No Dog."
Ray's Red Hots,Detroit Coney Dog,"Beef Chili, Yellow Mustard &amp; Diced Onion."
Ray's Red Hots,Hawaiian Dog,"Wrapped in Applewood Bacon, served on a toasted Poppy Seed Bun &amp; topped with Grilled Pineapple, 2 oz. of Rays BBQ Smoked Pulled Pork, Diced Red Onions &amp; Ray's BBQ Sauce. Aloha!"
Ray's Red Hots,New York Dog,"Dill Pickle, Spicy Mustard &amp; Sauerkraut."
Ray's Red Hots,Farmer's Coney Dog,"Wrapped in Applewood Bacon with Beef Chili, Ray's BBQ Sauce &amp; Diced Onion. We recommend it on a Turkey Dog!"
Ray's Red Hots,Philly Dog,"Grilled Onions + Grilled Peppers + Grilled Mushrooms, Provolone Cheese &amp; A-1 Steak Sauce"
Ray's Red Hots,Carolina Coney Dog,"Choice of dog or sausage topped w/ chili, Ray's coleslaw, onions, ketchup, mustard &amp; Clancy's Fancy hot sauce."
Ray's Red Hots,Avocado BLT Dog,"Our spicy Jalapeo-Cheddar-stuffed diablo wrapped in Applewood Bacon served on a toasted Poppy Seed Bun and topped with Lettuce, Roma Tomato, Fresh Avocado, Ray's BBQ Sauce, diced Red Onion and Mayo. A real treat!"
Ray's Red Hots,Reuben Dog,"Melted Swiss Cheese, Russian Dressing &amp; Sauerkraut."
Ray's Red Hots,Bahn Mi Dog,"Served on a White Bun and topped with Cucumber, Vinegar, Sriracha Hot Sauce, Sweet and Creamy Sauce and Ray's Coleslaw."
Ray's Red Hots,Flamin' Hot Dog,"Frank's Red Hot Sauce, Sriracha Hot Sauce, Clancy's Fancy Hot Sauce, Diced Onion, Spicy Sports Peppers and Hot Red Relish. We recommend the Diablo Dog!"
Ray's Red Hots,Buffalo Wing Dog,"Bleu Cheese, Frank's Red Hot Sauce and Ranch Dressing."
Ray's Red Hots,Build-Your-Own Burger,Choose your bun and your toppings!
Ray's Red Hots,Bacon Cheddar Burger,"Applewood-smoked bacon, Cheddar cheese, sauted onion and mayo. Fresh hand-pressed locally sourced 1/4 lb Burger"
Ray's Red Hots,Shroom 'n Swiss Burger,"Topped with Swiss Cheese, Sauteed Mushrooms &amp; Russian Dressing. Fresh hand-pressed locally sourced 1/4 lb Burger"
Ray's Red Hots,Classic Burger,"Topped with Yellow Mustard, Ketchup, Mayo, Lettuce, Roma Tomato, Dill Pickle &amp; Diced Onion. Fresh hand-pressed locally sourced 1/4 lb Burger"
Ray's Red Hots,Go Bleu Burger,"Applewood-smoked bacon, Bleu cheese, red onion and Ray's bbq sauce. Go Bleu! Fresh hand-pressed locally sourced 1/4 lb Burger"
Ray's Red Hots,BLT Burger,"Applewood-Smoked Bacon, Lettuce, Tomato &amp; Mayo. Fresh hand-pressed locally sourced 1/4 lb Burger"
Ray's Red Hots,West Coast Burger,"Fresh avocado, Roma tomato, lettuce, cucumber, red onion, Provolone cheese and ranch dressing."
Ray's Red Hots,Piggyback Burger,"Topped with 2 oz. Home-Made BBQ Smoked Pulled Pork, Red Onion &amp; Cheddar Cheese. Fresh hand-pressed locally sourced 1/4 lb Burger"
Ray's Red Hots,"Red, White &amp; Bleu Burger","Ray's BBQ Rub, Bleu Cheese, Frank's Red Hot, Grilled Onions &amp; Spicy Giardiniera. Fresh hand-pressed locally sourced 1/4 lb Burger"
Ray's Red Hots,Philly Cheese Steak,"Most popular. Thin-sliced ribeye steak tossed with sauted mushrooms and onions, topped with your choice of cheese (we recommend Provolone) and served on a steamed sub roll."
Ray's Red Hots,BBQ Pulled Pork Sandwich,"1/4-lb. of Rays bbq pulled pork, smoked in-house, pulled by hand and seasoned with Rays home-made bbq rub. served on your choice of round bun with sides of Ray's coleslaw and Ray's bbq sauce."
Ray's Red Hots,Chicken Cheesesteak Sandwich,"Our famous Philly Sandwich but made with white meat chicken! Choice of cheese &amp; veggies. Try it Traditional, Teriyaki or BBQ Style!"
Ray's Red Hots,Hot Italian Beef Sandwich Combo,"Rays Italian beef, slow-roasted in-house, thin-sliced by hand and seasoned with Rays home-made Italian rub. Served hot on house-baked Italian bread with your choice of spicy giardiniera (Rays recommendation) or sweet peppers and a side of Rays home-made juice. Take a trip to the south side of Chicago with this sandwich! Ask us if you want it dipped! Includes choice of Ray's Chips, Waffle Fries or Fountain Drink"
Ray's Red Hots,Wolverine Dog,"Most popular. 100% black Angus beef, own our recipe, made in Michigan!"
Ray's Red Hots,Ray's Red Hot,"Most popular. 100% Black Angus beef dog with natural casing, our own recipe, made in Michigan!"
Ray's Red Hots,Bratwurst,Char-grilled.
Ray's Red Hots,Dearborn Polish Sausage,Made by local favorite Dearborn sausage co.! Char-grilled.
Ray's Red Hots,Mighty Dog,100% beef jumbo-sized dog.
Ray's Red Hots,Italian Sausage,Char-grilled.
Ray's Red Hots,Diablo Dog,"Spicy. Skinless polish sausage stuffed with cheddar and jalapeo, char-grilled."
Ray's Red Hots,Turkey Dog,None
Ray's Red Hots,"Vegan ""No Dog""","Locally sourced, organic, vegan tofu, hand-cut, glazed with teriyaki and char-grilled."
Ray's Red Hots,"Waffle Fries, Small",None
Ray's Red Hots,"Waffle Fries, Large",None
Ray's Red Hots,"Cheese Fries, Small",Topped with melted cheese.
Ray's Red Hots,"Cheese Fries, Large",None
Ray's Red Hots,"Chili Fries, Small",None
Ray's Red Hots,"Chili Fries, Large",None
Ray's Red Hots,"Chili Cheese Fries, Small",Topped with beef-and-bean chili and melted cheese.
Ray's Red Hots,"Chili Cheese Fries, Large",Topped with beef-and-bean chili and melted cheese.
Ray's Red Hots,"Sweet Pot Fries, Small",None
Ray's Red Hots,"Sweet Pot Fries, Large",None
Ray's Red Hots,Piggyback Fries,"Waffle fries topped with Rays home-made bbq smoked pulled pork, red onion and Ray's bbq sauce then smothered with melted cheese. Large weighs over 2 lbs. and feeds three - four people!"
Ray's Red Hots,"Onion Rings, Small",None
Ray's Red Hots,"Onion Rings, Large",None
Ray's Red Hots,Half &amp; Half,"Any two fryer items tossed together - choose from waffle fries, sweet potato fries, onion rings and home-made sea salt chips. One size only."
Ray's Red Hots,Ray's Chips,Ridge-cut Yukon gold potatoes dusted with your choice of seasoning.
Ray's Red Hots,West Coast Veggie Burger,"Fresh avocado, Roma tomato, lettuce, cucumber, red onion, Provolone cheese and ranch dressing."
Ray's Red Hots,Shroom N Swiss Veggie Burger,"Swiss cheese, sauted mushrooms and Russian dressing."
Ray's Red Hots,Classic Veggie Burger,"Yellow mustard, ketchup, mayo, lettuce, Roma tomato, dill pickle and diced onion."
Ray's Red Hots,BYO Tempeh Burger,None
Ray's Red Hots,Dill Pickle Spear,None
Ray's Red Hots,Rays Coleslaw Side,None
Ray's Red Hots,Grilled Pineapple Side,Six spears.
Ray's Red Hots,Bean Chili Bowl,8 oz.
Ray's Red Hots,Build Your Own Milkshake,None
Ray's Red Hots,Caramel Apple Shake,Caramel + Apple Pie + Cinnamon
Ray's Red Hots,Peanut Butter Cup Shake,Chocolate + Peanut Butter + Oreos
